ID,zip_code,mo_code,mo_description,charge_of_violations,date_occurred,date_reported,area_name,latitude,longitude
575,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-09,2010-01-10,Central,34.0493,-118.2418
576,90014,0344,{'0344': 'Removes vict property'},1,2010-01-09,2010-01-10,Central,34.0423,-118.2452
577,90014,2000,{'2000': 'Domestic violence'},1,2010-01-09,2010-01-10,Central,34.0439,-118.2514
578,90017,0419 0334 0337,"{'0419': 'Pulled victims hair', '0334': 'Brandishes weapon', '0337': 'Demands money'}",3,2010-01-10,2010-01-10,Central,34.0488,-118.2553
579,90014,0416 0421,"{'0416': 'Hit-Hit w/ weapon', '0421': 'Threaten to kill'}",2,2010-01-09,2010-01-10,Central,34.0454,-118.2466
580,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-10,2010-01-10,Central,34.0445,-118.2523
581,90013,,{'nan': 'Unknown code'},1,2010-01-10,2010-01-10,Central,34.0467,-118.2427
582,90013,,{'nan': 'Unknown code'},1,2010-01-10,2010-01-10,Central,34.0467,-118.2427
583,90071,0416 1243 2000,"{'0416': 'Hit-Hit w/ weapon', '1243': 'Co-habitants', '2000': 'Domestic violence'}",3,2010-01-10,2010-01-10,Central,34.0544,-118.2535
584,90015,0329,{'0329': 'Vandalized'},1,2010-01-10,2010-01-10,Central,34.0312,-118.2615
585,90012,0344,{'0344': 'Removes vict property'},1,2010-01-10,2010-01-12,Central,34.0637,-118.2440
586,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,2010-01-10,2010-01-10,Central,34.0460,-118.2509
587,90013,,{'nan': 'Unknown code'},1,2010-01-10,2010-01-10,Central,34.0449,-118.2415
588,90021,1501,{'1501': 'Other MO (see rpt)'},1,2010-01-10,2010-01-10,Newton,34.0336,-118.2459
589,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-10,2010-01-10,Central,34.0504,-118.2409
590,90079,0344,{'0344': 'Removes vict property'},1,2010-01-09,2010-01-10,Central,34.0573,-118.2455
591,90014,0346,{'0346': 'Snatch property and runs'},1,2010-01-08,2010-01-10,Central,34.0424,-118.2493
592,90017,0344,{'0344': 'Removes vict property'},1,2010-01-10,2010-01-10,Central,34.0473,-118.2601
593,90015,,{'nan': 'Unknown code'},1,2010-01-10,2010-01-10,Central,34.0395,-118.2622
594,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-10,2010-01-10,Central,34.0460,-118.2509
595,90014,0371 0416 0906 1816,"{'0371': 'Gang affiliation questions asked/made gang statement', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs', '1816': 'Suspect is/was known gang member'}",4,2010-01-10,2010-01-10,Central,34.0467,-118.2520
596,90021,0335 0344 0421 0913,"{'0335': 'Cases location', '0344': 'Removes vict property', '0421': 'Threaten to kill', '0913': 'Victim knew Suspect'}",4,2010-01-11,2010-01-11,Central,34.0380,-118.2430
597,90013,0344,{'0344': 'Removes vict property'},1,2010-01-10,2010-01-11,Central,34.0472,-118.2385
598,90079,,{'nan': 'Unknown code'},1,2010-01-11,2010-01-11,Central,34.0496,-118.2458
599,90013,0344,{'0344': 'Removes vict property'},1,2010-01-09,2010-01-11,Central,34.0472,-118.2371
600,90013,0344,{'0344': 'Removes vict property'},1,2010-01-09,2010-01-11,Central,34.0486,-118.2339
601,90013,0344,{'0344': 'Removes vict property'},1,2010-01-10,2010-01-11,Central,34.0484,-118.2339
602,90014,0344,{'0344': 'Removes vict property'},1,2010-01-08,2010-01-11,Central,34.0453,-118.2499
603,90014,0329,{'0329': 'Vandalized'},1,2010-01-09,2010-01-11,Central,34.0439,-118.2514
604,90071,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-11,Central,34.0578,-118.2520
605,90014,0344 0400 0416,"{'0344': 'Removes vict property', '0400': 'Force used', '0416': 'Hit-Hit w/ weapon'}",3,2010-01-11,2010-01-11,Central,34.0419,-118.2485
606,90012,0344 1300,"{'0344': 'Removes vict property', '1300': 'Vehicle involved'}",2,2010-01-09,2010-01-11,Central,34.0637,-118.2440
607,90014,0305 0344 0416 0429,"{'0305': 'Attacks from rear', '0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",4,2010-01-11,2010-01-11,Central,34.0467,-118.2470
608,90014,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-11,Central,34.0481,-118.2542
609,90015,0421,{'0421': 'Threaten to kill'},1,2010-01-11,2010-01-11,Central,34.0311,-118.2646
610,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-10,2010-01-11,Central,34.0484,-118.2338
611,90014,,{'nan': 'Unknown code'},1,2010-01-11,2010-01-11,Central,34.0423,-118.2595
612,90012,0416 0417,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",2,2010-01-11,2010-01-12,Central,34.0558,-118.2400
613,90014,0400,{'0400': 'Force used'},1,2010-01-11,2010-01-12,Central,34.0437,-118.2582
614,90014,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-12,Central,34.0419,-118.2485
615,90071,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-12,Central,34.0584,-118.2513
616,90079,0400,{'0400': 'Force used'},1,2010-01-12,2010-01-12,Central,34.0544,-118.2466
617,90014,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-12,Central,34.0452,-118.2534
618,90017,,{'nan': 'Unknown code'},1,2010-01-12,2010-01-12,Central,34.0480,-118.2577
619,90014,0400 1402,"{'0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",2,2010-01-12,2010-01-12,Central,34.0412,-118.2436
620,90071,0344 0416 0429 1217,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '1217': ""Teenager(Use if victim's age is unknown)""}",4,2010-01-12,2010-01-12,Central,34.0489,-118.2519
621,90013,,{'nan': 'Unknown code'},1,2010-01-12,2010-01-12,Central,34.0435,-118.2427
622,90015,0344,{'0344': 'Removes vict property'},1,2010-01-08,2010-01-08,Central,34.0401,-118.2668
623,90015,0344 1307,"{'0344': 'Removes vict property', '1307': 'Breaks window'}",2,2010-01-12,2010-01-12,Central,34.0343,-118.2620
624,90014,0344,{'0344': 'Removes vict property'},1,2010-01-12,2010-01-12,Central,34.0407,-118.2541
625,90012,0344 1307,"{'0344': 'Removes vict property', '1307': 'Breaks window'}",2,2010-01-11,2010-01-12,Central,34.0671,-118.2483
626,90014,0421,{'0421': 'Threaten to kill'},1,2010-01-11,2010-01-12,Central,34.0467,-118.2485
627,90013,0305 0416,"{'0305': 'Attacks from rear', '0416': 'Hit-Hit w/ weapon'}",2,2010-01-07,2010-01-07,Central,34.0442,-118.2439
628,90017,0344,{'0344': 'Removes vict property'},1,2010-01-12,2010-01-12,Central,34.0480,-118.2577
629,90012,0400,{'0400': 'Force used'},1,2010-01-12,2010-01-12,Central,34.0617,-118.2469
630,90012,0344,{'0344': 'Removes vict property'},1,2010-01-12,2010-01-12,Central,34.0668,-118.2359
631,90014,0334 0344,"{'0334': 'Brandishes weapon', '0344': 'Removes vict property'}",2,2010-01-13,2010-01-13,Central,34.0413,-118.2517
632,90017,0500,{'0500': 'Sex related acts'},1,2010-01-13,2010-01-13,Central,34.0487,-118.2588
633,90015,0529,{'0529': 'Indecent Exposure'},1,2010-01-13,2010-01-13,Central,34.0415,-118.2654
634,90012,0344 0360 1202,"{'0344': 'Removes vict property', '0360': 'Suspect is Other Family Member', '1202': 'Aged (60 & over) or blind/crippled/unable to care for self'}",3,2010-01-02,2010-01-07,Central,34.0586,-118.2402
635,90014,1402 1501,"{'1402': 'Evidence Booked (any crime)', '1501': 'Other MO (see rpt)'}",2,2010-01-13,2010-01-13,Central,34.0460,-118.2509
636,90013,0400,{'0400': 'Force used'},1,2010-01-12,2010-01-12,Central,34.0445,-118.2367
637,90013,0400,{'0400': 'Force used'},1,2010-01-12,2010-01-12,Central,34.0445,-118.2367
638,90014,0416 0417,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",2,2010-01-13,2010-01-13,Central,34.0423,-118.2452
639,90014,0344 0400 0429,"{'0344': 'Removes vict property', '0400': 'Force used', '0429': 'Vict knocked to ground'}",3,2010-01-11,2010-01-11,Central,34.0474,-118.2496
640,90017,0344,{'0344': 'Removes vict property'},1,2010-01-10,2010-01-13,Central,34.0473,-118.2566
641,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-13,2010-01-13,Central,34.0423,-118.2452
642,90015,0344 1402,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)'}",2,2010-01-13,2010-01-13,Central,34.0389,-118.2643
643,90012,0344,{'0344': 'Removes vict property'},1,2010-01-11,2010-01-12,Central,34.0652,-118.2492
644,90014,,{'nan': 'Unknown code'},1,2010-01-14,2010-01-19,Central,34.0446,-118.2490
645,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-12,2010-01-12,Central,34.0467,-118.2485
646,90071,0344,{'0344': 'Removes vict property'},1,2010-01-12,2010-01-12,Central,34.0495,-118.2529
647,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-13,2010-01-13,Central,34.0449,-118.2458
648,90012,,{'nan': 'Unknown code'},1,2010-01-13,2010-01-13,Central,34.0673,-118.2354
649,90013,1501,{'1501': 'Other MO (see rpt)'},1,2010-01-13,2010-01-13,Central,34.0442,-118.2439
650,90079,0329,{'0329': 'Vandalized'},1,2010-01-13,2010-01-13,Central,34.0537,-118.2455
651,90013,0344,{'0344': 'Removes vict property'},1,2010-01-13,2010-01-13,Central,34.0455,-118.2381
652,90014,0421,{'0421': 'Threaten to kill'},1,2010-01-04,2010-01-14,Central,34.0474,-118.2496
653,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-13,2010-01-14,Central,34.0591,-118.2412
654,90017,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-13,2010-01-14,Central,34.0444,-118.2628
655,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-14,2010-01-14,Central,34.0571,-118.2435
656,90079,0305 0400,"{'0305': 'Attacks from rear', '0400': 'Force used'}",2,2010-01-13,2010-01-14,Central,34.0495,-118.2494
657,90014,0344,{'0344': 'Removes vict property'},1,2010-01-12,2010-01-14,Central,34.0446,-118.2450
658,90079,0305 0416,"{'0305': 'Attacks from rear', '0416': 'Hit-Hit w/ weapon'}",2,2010-01-14,2010-01-14,Central,34.0510,-118.2480
659,90013,0400 1202,"{'0400': 'Force used', '1202': 'Aged (60 & over) or blind/crippled/unable to care for self'}",2,2010-01-14,2010-01-14,Central,34.0442,-118.2439
660,90012,0329,{'0329': 'Vandalized'},1,2010-01-10,2010-01-14,Central,34.0604,-118.2393
661,90017,0416 1202 1218,"{'0416': 'Hit-Hit w/ weapon', '1202': 'Aged (60 & over) or blind/crippled/unable to care for self', '1218': 'Victim was Homeless/Transient'}",3,2010-01-14,2010-01-14,Central,34.0462,-118.2628
662,90014,0325,{'0325': 'Took merchandise'},1,2010-01-14,2010-01-14,Central,34.0481,-118.2507
663,90079,0377 1259,"{'0377': ""Takes vict's identification/driver license"", '1259': 'Victim is 14 years old thru 17 years old'}",2,2010-01-13,2010-01-14,Central,34.0549,-118.2426
664,90012,,{'nan': 'Unknown code'},1,2010-01-15,2010-01-15,Central,34.0600,-118.2486
665,90014,1212,{'1212': 'LA Police Officer'},1,2010-01-14,2010-01-15,Central,34.0423,-118.2452
666,90014,1212,{'1212': 'LA Police Officer'},1,2010-01-14,2010-01-15,Central,34.0423,-118.2452
667,90012,0344,{'0344': 'Removes vict property'},1,2010-01-14,2010-01-15,Central,34.0586,-118.2402
668,90014,0344,{'0344': 'Removes vict property'},1,2010-01-13,2010-01-15,Central,34.0481,-118.2542
669,90013,0344,{'0344': 'Removes vict property'},1,2010-01-13,2010-01-15,Central,34.0472,-118.2361
670,90014,0344,{'0344': 'Removes vict property'},1,2010-01-14,2010-01-15,Central,34.0467,-118.2485
671,90014,0344,{'0344': 'Removes vict property'},1,2010-01-09,2010-01-15,Central,34.0423,-118.2452
672,90013,0344 1307 1302,"{'0344': 'Removes vict property', '1307': 'Breaks window', '1302': ""Suspect forced way into victim's vehicle""}",3,2010-01-15,2010-01-15,Central,34.0493,-118.2418
673,90014,0100,{'0100': 'Suspect Impersonate'},1,2010-01-15,2010-01-15,Central,34.0378,-118.2561
674,90014,,{'nan': 'Unknown code'},1,2010-01-15,2010-01-16,Central,34.0416,-118.2584
675,90014,0334,{'0334': 'Brandishes weapon'},1,2010-01-15,2010-01-16,Central,34.0417,-118.2443
676,90013,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-15,2010-01-16,Central,34.0439,-118.2399
677,90071,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-15,2010-01-16,Central,34.0537,-118.2523
678,90017,0344,{'0344': 'Removes vict property'},1,2010-01-08,2010-01-16,Central,34.0487,-118.2588
679,90017,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-15,2010-01-16,Central,34.0488,-118.2553
680,90015,,{'nan': 'Unknown code'},1,2010-01-14,2010-01-16,Central,34.0372,-118.2654
681,90071,0400,{'0400': 'Force used'},1,2010-01-15,2010-01-16,Central,34.0516,-118.2561
682,90017,0344,{'0344': 'Removes vict property'},1,2010-01-15,2010-01-15,Central,34.0487,-118.2588
683,90013,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-16,2010-01-16,Central,34.0442,-118.2439
684,90014,0400,{'0400': 'Force used'},1,2010-01-04,2010-01-11,Central,34.0438,-118.2547
685,90014,1216 2000,"{'1216': 'Sales', '2000': 'Domestic violence'}",2,2010-01-15,2010-01-15,Central,34.0467,-118.2520
686,90014,,{'nan': 'Unknown code'},1,2010-01-16,2010-01-16,Central,34.0357,-118.2563
687,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-16,2010-01-16,Central,34.0460,-118.2509
688,90071,0344 0358 0377 1307 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '0377': ""Takes vict's identification/driver license"", '1307': 'Breaks window', '1609': 'Smashed'}",5,2010-01-16,2010-01-16,Central,34.0578,-118.2520
689,90014,0344,{'0344': 'Removes vict property'},1,2010-01-16,2010-01-16,Central,34.0396,-118.2558
690,90015,0377,"{'0377': ""Takes vict's identification/driver license""}",1,2010-01-09,2010-01-16,Central,34.0416,-118.2620
691,90012,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,2010-01-16,2010-01-16,Central,34.0640,-118.2375
692,90013,0344,{'0344': 'Removes vict property'},1,2010-01-16,2010-01-16,Central,34.0472,-118.2326
693,90014,0400,{'0400': 'Force used'},1,2010-01-16,2010-01-16,Central,34.0435,-118.2471
694,90014,0400 1402,"{'0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",2,2010-01-16,2010-01-16,Central,34.0435,-118.2471
695,90014,0202 0416,"{'0202': 'Cap/hat', '0416': 'Hit-Hit w/ weapon'}",2,2010-01-16,2010-01-16,Central,34.0423,-118.2452
696,90015,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-16,2010-01-16,Central,34.0401,-118.2668
697,90012,0377,"{'0377': ""Takes vict's identification/driver license""}",1,2010-01-13,2010-01-16,Central,34.0606,-118.2439
698,90017,0344,{'0344': 'Removes vict property'},1,2010-01-16,2010-01-17,Central,34.0480,-118.2577
699,90014,,{'nan': 'Unknown code'},1,2010-01-16,2010-01-17,Central,34.0474,-118.2496
700,90014,2000,{'2000': 'Domestic violence'},1,2010-01-16,2010-01-17,Central,34.0428,-118.2461
701,90014,0305 0334 0344 0906,"{'0305': 'Attacks from rear', '0334': 'Brandishes weapon', '0344': 'Removes vict property', '0906': 'Gangs'}",4,2010-01-16,2010-01-17,Central,34.0405,-118.2508
702,90017,0344 0416,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon'}",2,2010-01-16,2010-01-17,Central,34.0480,-118.2577
703,90015,0421 0906,"{'0421': 'Threaten to kill', '0906': 'Gangs'}",2,2010-01-16,2010-01-17,Central,34.0372,-118.2654
704,90079,0329,{'0329': 'Vandalized'},1,2010-01-15,2010-01-17,Central,34.0482,-118.2472
705,90012,0416 0417,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",2,2010-01-16,2010-01-17,Central,34.0604,-118.2393
706,90013,0344,{'0344': 'Removes vict property'},1,2010-01-15,2010-01-17,Central,34.0454,-118.2360
707,90017,0344,{'0344': 'Removes vict property'},1,2010-01-16,2010-01-17,Central,34.0494,-118.2581
708,90013,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-17,2010-01-17,Central,34.0515,-118.2424
709,90014,0416 0421 2000,"{'0416': 'Hit-Hit w/ weapon', '0421': 'Threaten to kill', '2000': 'Domestic violence'}",3,2010-01-16,2010-01-17,Central,34.0419,-118.2485
710,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-17,2010-01-17,Central,34.0412,-118.2436
711,90017,0522,{'0522': 'Touched'},1,2010-01-17,2010-01-17,Central,34.0487,-118.2588
712,90012,0325,{'0325': 'Took merchandise'},1,2010-01-15,2010-01-17,Central,34.0641,-118.2480
713,90014,0334 0337 0400,"{'0334': 'Brandishes weapon', '0337': 'Demands money', '0400': 'Force used'}",3,2010-01-18,2010-01-18,Central,34.0467,-118.2556
714,90014,0400 0417,"{'0400': 'Force used', '0417': 'Kicked'}",2,2010-01-17,2010-01-17,Central,34.0423,-118.2452
715,90017,2000,{'2000': 'Domestic violence'},1,2010-01-17,2010-01-18,Central,34.0501,-118.2592
716,90013,0400 0429 1218 2004,"{'0400': 'Force used', '0429': 'Vict knocked to ground', '1218': 'Victim was Homeless/Transient', '2004': 'Suspect is homeless/transient'}",4,2010-01-13,2010-01-17,Central,34.0442,-118.2439
717,90015,0329 0603,"{'0329': 'Vandalized', '0603': 'Landlord/Tenant/Neighbor'}",2,2010-01-17,2010-01-17,Central,34.0415,-118.2654
718,90015,0401,{'0401': 'Bit'},1,2010-01-14,2010-01-15,Central,34.0372,-118.2654
719,90013,,{'nan': 'Unknown code'},1,2010-01-16,2010-01-18,Central,34.0435,-118.2365
720,90013,0344,{'0344': 'Removes vict property'},1,2010-01-18,2010-01-18,Central,34.0478,-118.2454
721,90015,0344 2000,"{'0344': 'Removes vict property', '2000': 'Domestic violence'}",2,2010-01-18,2010-01-18,Central,34.0408,-118.2644
722,90017,0344 0601,"{'0344': 'Removes vict property', '0601': 'Business'}",2,2010-01-17,2010-01-18,Central,34.0480,-118.2577
723,90012,0344 1302,"{'0344': 'Removes vict property', '1302': ""Suspect forced way into victim's vehicle""}",2,2010-01-17,2010-01-18,Central,34.0617,-118.2469
724,90021,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,2010-01-17,2010-01-18,Central,34.0380,-118.2430
725,90014,0344 1601,"{'0344': 'Removes vict property', '1601': 'Bodily Force'}",2,2010-01-18,2010-01-18,Central,34.0453,-118.2499
726,90015,0421,{'0421': 'Threaten to kill'},1,2010-01-18,2010-01-18,Central,34.0395,-118.2656
727,90012,0360 0416 0417,"{'0360': 'Suspect is Other Family Member', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",3,2010-01-18,2010-01-18,Central,34.0648,-118.2313
728,90014,0344 1402,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)'}",2,2010-01-18,2010-01-18,Central,34.0419,-118.2485
729,90013,,{'nan': 'Unknown code'},1,2010-01-15,2010-01-18,Central,34.0472,-118.2351
730,90013,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-18,2010-01-18,Central,34.0544,-118.2378
731,90014,,{'nan': 'Unknown code'},1,2010-01-14,2010-01-19,Central,34.0446,-118.2490
732,90012,0344,{'0344': 'Removes vict property'},1,2010-01-18,2010-01-19,Central,34.0627,-118.2463
733,90079,0432,{'0432': 'Intimidation'},1,2010-01-18,2010-01-19,Central,34.0496,-118.2458
734,90012,0302 0344 0400 1008,"{'0302': 'Aimed gun', '0344': 'Removes vict property', '0400': 'Force used', '1008': 'Cigarette'}",4,2010-01-18,2010-01-19,Central,34.0552,-118.2322
735,90017,0344,{'0344': 'Removes vict property'},1,2010-01-13,2010-01-19,Central,34.0494,-118.2581
736,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-19,2010-01-19,Central,34.0462,-118.2381
737,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-18,2010-01-19,Central,34.0408,-118.2428
738,90014,0325,{'0325': 'Took merchandise'},1,2010-01-19,2010-01-19,Central,34.0481,-118.2542
739,90079,0429,{'0429': 'Vict knocked to ground'},1,2010-01-19,2010-01-20,Central,34.0510,-118.2480
740,90014,,{'nan': 'Unknown code'},1,2010-01-19,2010-01-20,Central,34.0454,-118.2466
741,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-18,2010-01-20,Central,34.0644,-118.2387
742,90012,0100 0377 1202,"{'0100': 'Suspect Impersonate', '0377': ""Takes vict's identification/driver license"", '1202': 'Aged (60 & over) or blind/crippled/unable to care for self'}",3,2010-01-13,2010-01-19,Central,34.0643,-118.2299
743,90014,0329,{'0329': 'Vandalized'},1,2010-01-19,2010-01-20,Central,34.0467,-118.2485
744,90015,0319 0416 1814 2000,"{'0319': 'Profanity Used', '0416': 'Hit-Hit w/ weapon', '1814': 'Susp is/was current/former boyfriend/girlfriend', '2000': 'Domestic violence'}",4,2010-01-16,2010-01-20,Central,34.0395,-118.2622
745,90014,0344,{'0344': 'Removes vict property'},1,2010-01-19,2010-01-20,Central,34.0461,-118.2476
746,90014,,{'nan': 'Unknown code'},1,2010-01-20,2010-01-20,Central,34.0378,-118.2561
747,90013,0344,{'0344': 'Removes vict property'},1,2010-01-20,2010-01-20,Central,34.0455,-118.2381
748,90017,,{'nan': 'Unknown code'},1,2010-01-20,2010-01-20,Central,34.0451,-118.2604
749,90012,0344,{'0344': 'Removes vict property'},1,2010-01-14,2010-01-19,Central,34.0552,-118.2322
750,90071,0344 0358 1307 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '1307': 'Breaks window', '1609': 'Smashed'}",4,2010-01-18,2010-01-19,Central,34.0584,-118.2513
751,90017,0416 1300,"{'0416': 'Hit-Hit w/ weapon', '1300': 'Vehicle involved'}",2,2010-01-20,2010-01-20,Central,34.0444,-118.2628
752,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-20,2010-01-20,Central,34.0373,-118.2503
753,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-20,2010-01-20,Central,34.0467,-118.2485
754,90013,0329 1300,"{'0329': 'Vandalized', '1300': 'Vehicle involved'}",2,2010-01-15,2010-01-20,Central,34.0401,-118.2359
755,90014,,{'nan': 'Unknown code'},1,2010-01-20,2010-01-21,Central,34.0409,-118.2574
756,90015,0344,{'0344': 'Removes vict property'},1,2010-01-14,2010-01-21,Central,34.0311,-118.2646
757,90014,0400,{'0400': 'Force used'},1,2010-01-20,2010-01-21,Central,34.0446,-118.2450
758,90014,0344,{'0344': 'Removes vict property'},1,2010-01-19,2010-01-21,Central,34.0446,-118.2450
759,90014,0377,"{'0377': ""Takes vict's identification/driver license""}",1,2010-01-19,2010-01-21,Central,34.0417,-118.2443
760,90026,0329 1609,"{'0329': 'Vandalized', '1609': 'Smashed'}",2,2010-01-20,2010-01-20,Central,34.0724,-118.2490
761,90017,0344,{'0344': 'Removes vict property'},1,2010-01-20,2010-01-21,Central,34.0480,-118.2560
762,90012,0344 0355 0432 0906 1300,"{'0344': 'Removes vict property', '0355': 'Demanded property other than money', '0432': 'Intimidation', '0906': 'Gangs', '1300': 'Vehicle involved'}",5,2010-01-21,2010-01-21,Central,34.0708,-118.2471
763,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-21,2010-01-21,Central,34.0446,-118.2450
764,90071,0400 0429,"{'0400': 'Force used', '0429': 'Vict knocked to ground'}",2,2010-01-21,2010-01-21,Central,34.0502,-118.2540
765,90015,0344 1302,"{'0344': 'Removes vict property', '1302': ""Suspect forced way into victim's vehicle""}",2,2010-01-21,2010-01-21,Central,34.0350,-118.2615
766,90014,0432,{'0432': 'Intimidation'},1,2010-01-21,2010-01-21,Central,34.0449,-118.2528
767,90012,0416 2004,"{'0416': 'Hit-Hit w/ weapon', '2004': 'Suspect is homeless/transient'}",2,2010-01-21,2010-01-21,Central,34.0613,-118.2446
768,90014,0416 0417,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",2,2010-01-21,2010-01-21,Central,34.0445,-118.2558
769,90014,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-21,2010-01-21,Central,34.0446,-118.2450
770,90014,,{'nan': 'Unknown code'},1,2010-01-21,2010-01-21,Central,34.0423,-118.2452
771,90071,0344 1237,"{'0344': 'Removes vict property', '1237': 'Customer'}",2,2010-01-21,2010-01-21,Central,34.0578,-118.2520
772,90012,0416,{'0416': 'Hit-Hit w/ weapon'},1,2010-01-22,2010-01-22,Central,34.0663,-118.2441
773,90017,0344,{'0344': 'Removes vict property'},1,2010-01-18,2010-01-22,Central,34.0430,-118.2606
774,90014,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,2010-01-22,2010-01-22,Central,34.0481,-118.2507
775,90014,0416 1402 1814,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)', '1814': 'Susp is/was current/former boyfriend/girlfriend'}",3,2010-01-21,2010-01-22,Central,34.0445,-118.2558
776,90013,0344,{'0344': 'Removes vict property'},1,2010-01-21,2010-01-22,Central,34.0442,-118.2439
777,90015,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,2010-01-22,2010-01-22,Central,34.0401,-118.2668
778,90014,0344,{'0344': 'Removes vict property'},1,2010-01-21,2010-01-22,Central,34.0474,-118.2531
779,90079,0416 0421 1241 2000 1821,"{'0416': 'Hit-Hit w/ weapon', '0421': 'Threaten to kill', '1241': 'Spouse', '2000': 'Domestic violence', '1821': 'Spouse'}",5,2010-01-21,2010-01-22,Central,34.0534,-118.2409
780,90079,0344,{'0344': 'Removes vict property'},1,2010-01-22,2010-01-23,Central,34.0495,-118.2494
781,90013,0400 0416 0906,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",3,2010-01-23,2010-01-23,Central,34.0472,-118.2385
782,90013,0400 0416 0906,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",3,2010-01-23,2010-01-23,Central,34.0472,-118.2385
783,90013,0400 0416 0906,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",3,2010-01-23,2010-01-23,Central,34.0472,-118.2385
784,90079,1212,{'1212': 'LA Police Officer'},1,2010-01-23,2010-01-23,Central,34.0482,-118.2472
785,90079,1212,{'1212': 'LA Police Officer'},1,2010-01-23,2010-01-23,Central,34.0482,-118.2472
786,90013,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,2010-01-22,2010-01-23,Central,34.0486,-118.2351
787,90017,0344 0358 1307 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '1307': 'Breaks window', '1609': 'Smashed'}",4,2010-01-24,2010-01-24,Central,34.0487,-118.2627
